2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	0	Traductor	Oh, evenin'.	prueba
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	35	Traductor	Aw, never mind.	Bah, olvídalo.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	36	Traductor	Not like it matters to a small-time family\\nlike us. We're bottom of the ladder.	No podemos hacer la gran cosa. Aunque sepamos algo,\\nseguimos siendo una familia de poca monta.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	37	Traductor	Aniki?	¿Aniki?
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	38	Traductor	So long as you don't mind backtracking...	Sobre lo que estabas diciendo antes...
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	39	Traductor	Even if all that stuff about\\nthe Tojo and Ueno is true...	Suponiendo que la relación entre\\ndel Clan Tojo y Ueno sea cierta...
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	40	Traductor	What exactly's the problem?	Entonces, ¿cuál es el problema?
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	41	Traductor	I mean, you said the Ueno and Tojo are family, yeah?	Es que dijiste que el Ueno y Tojo son "aliados", ¿verdad?
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	42	Traductor	Then who cares if their boys crash our club?\\nWhat's the big deal?	Entonces, ¿cuál sería el problema con que bebieran\\nen un bar que pertenece al Clan Tojo?
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	43	Traductor	You dumbass!\\nHow do you still not get it!?	¡Serás idiota!\\n¡¿Cómo sigues sin entenderlo?!
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	44	Traductor	I swear, you're useless sometimes!	¡Te juro que a veces te pasas de inútil!
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	45	Traductor	Yo.	Yo.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	46	Traductor	Oh, Akiyama-san.	Oh, Akiyama-san.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	47	Traductor	Good seeing you.	Bienvenido.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	48	Traductor	I'm not interrupting, am I?\\nI can come back.	Parece que no es buen momento.\\n¿Debería regresar luego?
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	49	Traductor	No, no. Of course not.\\nPlease, sit.	No, no. Por supuesto que no.\\nPor favor, tome asiento.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	50	Traductor	Today's collection day.	Hoy es día de recolección.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	51	Traductor	Figured I'd give Kanemura a little\\nhouse call while I was at it.	Pensé en darle una pequeña visita\\na Kanemura-san mientras hacía la recolecta.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	52	Traductor	Looks like I missed him.	Pero al parecer no se encuentra.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	53	Traductor	Yeah. He, uh... had some things\\nhe needed to take care of.	Sí. Él, eh... tenía algunos\\nasuntos pendientes, así que salió.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	54	Traductor	Oh yeah?\\nNo Arai, either?	Ya veo...\\n¿Arai-san tampoco está?
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	55	Traductor	Uh, yeah. He's out with\\nthe head of the Shibata Family.	Uh, sí. El capitán salió con\\nel jefe de la familia Shibata.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	56	Traductor	Figures.	Ya veo.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	57	Traductor	So, let's hear the rest of that story.	¿Y bien? ¿Por qué no continuas con la historia de antes?
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	58	Traductor	About why those Ueno goons can't drink\\non Kanemura Enterprises turf.	Sobre por qué la gente de Ueno no puede\\nbeber en el territorio de Empresas Kanemura.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	59	Traductor	You're not gonna spell it out\\nfor your pals here?	¿No se lo estabas explicando a tu gente?
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	60	Traductor	You heard all that?	¿Estabas escuchando?
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	61	Traductor	The way you were shouting,\\nthey probably heard you across the street.	Con la forma que gritabas,\\nde seguro todos en el edificio de al lado te escucharon.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	62	Traductor	Sorry.\\nMan, that's embarrassing.	Lo siento.\\nQue vergüenza.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	63	Traductor	Hey, kid.	Oi, chico.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	64	Traductor	You new here?	¿Eres nuevo?
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	65	Traductor	Um, yeah. Been about three months now.	Sí. Llevo como tres meses aquí.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	66	Traductor	Huh. And before that, you were just\\nanother small-time crook out on the streets?	Mmhh... ¿eso significa que hasta hace un año\\nmás o menos andabas de ladronzuelo por Kamurocho?
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	67	Traductor	Uh, more or less.	Sí, más o menos.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	68	Traductor	But seeing Arai-san brought you around,\\nmade you wanna join up.	Y entonces viste a Arai-san y tu admiración\\npor él te hizo entrar a este mundo.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	69	Traductor	Y-Yeah.	A-así es.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	70	Traductor	Thought so.\\nGood for you.	Ya veo.\\nBien por ti.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	71	Traductor	Um, Akiyama-san?	Este, ¿Akiyama-san?
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	72	Traductor	If you've got business with the boss,\\nI can have him drop you a line later.	Si tiene algún asunto con el jefe, me encargaré\\nde que se ponga en contacto con usted más tarde.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	73	Traductor	You kicking me out?	¿Me estás echando?
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	74	Traductor	Not at all, it's just...\\nI don't know when he's gonna be back.	Por supuesto que no, es solo\\nque no sé cuándo el jefe volverá...
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	75	Traductor	We're kinda busy here, too.	y también tenemos nuestros propios asuntos.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	76	Traductor	Busy, right.	Sus asuntos, ¿eh?
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	77	Traductor	Of course you are.	Ya veo. Tienes razón.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	78	Traductor	Say no more.	No se diga más.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	79	Traductor	It's gonna be one hell of a night.	A partir de ahora te espera un día difícil.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	80	Traductor	A couple of strays digging holes\\non the alpha dog's turf?	En su mundo, la gente de "abajo" no debería\\nestar bebiendo en el territorio de los de "arriba".
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	81	Traductor	Well, that's just not right.\\nYou get me?	Eso no está para nada bien.\\n¿Entiendes?
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	82	Traductor	Forget about all that clan\\nand family stuff for a minute.	Da igual si se trata de un aliado\\no una familia compañera a la tuya.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	83	Traductor	Let's say you wanted to grab a drink\\nout on the town.	Digamos que quieres tomar\\nuna bebida en Kamurocho.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	84	Traductor	Would you do it at a place owned\\nby your boss Kanemura-san's boss?	¿Lo harías en un lugar que le\\npertenece al jefe de Kanemura-san?
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	85	Traductor	Start acting like hot shit\\non Shibata Family territory?	¿Actuarías como un idiota\\nen el territorio de la familia Shibata?
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	86	Traductor	Well, no.	Bueno, no.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	87	Traductor	Right?\\nOf course you wouldn't.	¿Verdad que no?\\nPor supuesto que no lo harías.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	88	Traductor	That'd be a kick in the nuts to\\nboth Shibata <Italic>and</Italic> Kanemura-san.	Si hicieses eso dejarías en completo\\nridículo al jefe de Kanemura-san.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	89	Traductor	I think you know whose nuts Arai-san\\nwould be coming to kick after that.	Y además, sería cuestión de tiempo para\\nque Arai-san viniera a regañarte por ello.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	90	Traductor	That's exactly what's happening now.	Eso es lo que está pasando ahora.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	91	Traductor	The Ueno Seiwa Clan's\\nstomping around on your turf.	Y los que están pisoteando\\ntu territorio son el clan Ueno Seiwa.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	92	Traductor	Kamurocho belongs to the Tojo.\\nAlways has, always will.	Están invadiendo Kamurocho.\\nRompen la promesa que tienen con el Clan Tojo.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	93	Traductor	But here they are, flying Ueno colors.\\nThat's a big no-no.	Es una locura que vengan incluso\\ncon sus pines bien puestos en el pecho.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	94	Traductor	See what I'm getting at?	¿Sabes lo que eso significa?
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	95	Traductor	Hold on, Akiyama-san.	Espera, Akiyama-san.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	96	Traductor	What are you saying?	¿Qué significa?
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	97	Traductor	Simply put, they're pissing all over\\nyou boys here at Kanemura Enterprises.	En pocas palabras, están menospreciando\\na Empresas Kanemura.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	98	Traductor	Those Ueno thugs are probably thinking nobody\\ncan stop 'em muscling in on your property.	Esa gente de Ueno piensa que al ser un negocio del territorio\\nde Empresas Kanemura, pueden beber y hacer lo que quieran.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	99	Traductor	Sure, you're under the umbrella\\nof the Tojo's Shibata Family.	Pero bueno, no se puede esperar\\nmucho de Empresas Kanemura.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	100	Traductor	But you've got what, five men?\\nIt's practically baby's first yakuza.	Son parte del Tojo, pero pertenecen a la familia Shibata,\\nno son más que una organizacion chiquitita e inferior.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	101	Traductor	Hold up.\\nYou talking shit on us?	Espera, tú.\\n¿Te estás burlando de nosotros?
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	102	Traductor	That's the spirit.	Finalmente te pusiste serio, ¿eh?
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	103	Traductor	Sorry 'bout that, Kido-chan.	Una disculpa por eso, Kido-chan.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	104	Traductor	Me and my big mouth, am I right?	Me dejé llevar y hablé de más.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	105	Traductor	You'll make it here, kid.\\nStick with it.	Estás siendo un buen yakuza, chico.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	106	Traductor	Being a yakuza's about more than just rank.	La yakuza no se trata de tener un emblema grandote.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	107	Traductor	A guy who doesn't get pissed when someone\\ndisrespects his family isn't worth keeping around.	Simplemente no puedes confiar en alguien que no se\\nenoja cuando se burlan de su familia.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	108	Traductor	Ain't that right, Kido-chan?	¿No es así, Kido-chan?
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	109	Traductor	Uh, yeah.	Eh, sí.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	110	Traductor	Anyway, chin up.\\nYou've got some peacekeeping to do.	Bien, entonces haz lo mejor que puedas\\npara mantener la paz en Kamurocho.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	111	Traductor	I'll be in the red in no time flat\\nif you guys can't take care of business.	No puedo ganar dinero si\\nustedes no hacen su parte, eh.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	112	Traductor	Got that, friend?	¿Entendiste, amiguito?
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	113	Traductor	Uh, if you say so.	Uh, claro.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	114	Traductor	Guess I'll be taking my leave, then.\\nLater.	Bueno, hora de irse.\\nNos vemos.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	115	Traductor	Oh, and Kido-chan.	Ah. Por cierto, Kido-chan.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	116	Traductor	Yeah?	¿Sí?
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	117	Traductor	I've got some words for Kanemura-san.	Tengo un mensaje para Kanemura-san.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	118	Traductor	Tell him his yakuza days are numbered\\nif he doesn't bite back when a stray attacks.	Dile que sus días en la yakuza están contados\\nsi no hace algo cuando lo dejan en ridículo.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	119	Traductor	Remember, I don't loan cash to wannabe yakuza\\njust so you can balance the books on your tributes.	Que recuerde que no presto dinero a aspirantes yakuza\\nque buscan como locos pagar su tributo al clan.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	120	Traductor	Oh, and make sure he doesn't\\nforget the terms of our little agreement.	Y asegúrate de que no olvide\\nlos "términos" del préstamo que aceptó.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	121	Traductor	Later.	Nos vemos.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	122	Traductor	Boss!\\nYou were here this whole time?	¡Jefe!\\n¿Estuvo aquí todo este tiempo?
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	123	Traductor	I was.	Sí, aquí estaba.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	124	Traductor	Like... the <Italic>whole</Italic> time?	Este... ¿desde cuándo?
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	125	Traductor	That jackass Akiyama finally leave?	¿Ya se fue el mocoso de Akiyama?
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	126	Traductor	Yes, sir.	Sí, señor.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	127	Traductor	What a damn headache.	Pero eso es un problema.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	128	Traductor	How are we gonna deal with this Ueno situation?	¿Cómo vamos a lidiar con la situación de los Ueno?
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	129	Traductor	I'll reach out to Arai-aniki right away.	Por ahora, me pondré en contacto con Arai-aniki de inmediato.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	130	Traductor	Isn't he out lathering up Shibata, though?	Si no me equivoco, ¿Arai no estaba fuera con el jefe Shibata?
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	131	Traductor	I'll keep calling until I get through.	Seguiré llamando hasta que conteste.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	132	Traductor	Suit yourself.	Bien.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	133	Traductor	What should we do if those\\nUeno boys start causing trouble?	¿Qué debemos hacer si esos chicos de\\nUeno empiezan a causar problemas?
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	134	Traductor	Good question...	Buena pregunta...
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	135	Traductor	Whatever we do,\\nwe should keep it under wraps.	Creo que debemos evitar a toda\\ncosta de que la situación escale.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	136	Traductor	Agreed.	De acuerdo.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	137	Traductor	I'm sure Arai-aniki can fix this discreetly.	Estoy seguro de que Arai-aniki puede arreglar esto pacíficamente.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	138	Traductor	Good. No need to rock the boat.	Tienes razón, no quiero que esto se vuelva un problema mayor.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	139	Traductor	Tell Arai this is on him now.	Dile a Arai que esto está en sus manos ahora.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	140	Traductor	Yes, sir.	Entendido, señor.
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	141	Traductor	Um...	Em...
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	142	Traductor	Who was that Akiyama guy, anyway?	¿Quién es ese tal Akiyama de antes?
2026-04-25 02:56:36 UTC	data/auth/subtitle/A0030.po	143	Traductor	Oh, him?	Oh, ¿él?
2026-04-25 02:57:29 UTC	data/auth/subtitle/a0070.po	0	Traductor	The hell do you want?	prueba 1
2026-04-25 03:11:50 UTC	data/auth/subtitle/a0070.po	0	Traductor	The hell do you want?	prueba 13
2026-04-25 01:42:34 UTC	data/auth/subtitle/A0020.po	0	Keiner	Great. <Italic>Now</Italic> it starts back up.	Test
2026-04-25 02:57:27 UTC	data/auth/subtitle/a0070.po	0	Keiner	The hell do you want?	prueba2
2026-04-25 03:29:28 UTC	data/auth/subtitle/a0070.po	0	Keiner	The hell do you want?	prueba 13
2026-04-25 06:41:22 UTC	data/scenario_en/mail.po	0	Traductor	(Private)	(
2026-04-25 06:41:22 UTC	data/scenario_en/mail.po	0	Traductor	(Private)	(P
2026-04-25 06:41:22 UTC	data/scenario_en/mail.po	0	Traductor	(Private)	(Pr
2026-04-25 06:41:23 UTC	data/scenario_en/mail.po	0	Traductor	(Private)	(Pri
2026-04-25 06:41:23 UTC	data/scenario_en/mail.po	0	Traductor	(Private)	(Priv
2026-04-25 06:41:23 UTC	data/scenario_en/mail.po	0	Traductor	(Private)	(Priva
2026-04-25 06:41:23 UTC	data/scenario_en/mail.po	0	Traductor	(Private)	(Privad
2026-04-25 06:41:24 UTC	data/scenario_en/mail.po	0	Traductor	(Private)	(Privado
2026-04-25 06:41:27 UTC	data/scenario_en/mail.po	0	Traductor	(Private)	(Privado)
2026-04-25 06:43:05 UTC	data/scenario_en/mail.po	6	Traductor	Hi! Noa here.	T
2026-04-25 06:43:05 UTC	data/scenario_en/mail.po	6	Traductor	Hi! Noa here.	Te
2026-04-25 06:43:06 UTC	data/scenario_en/mail.po	6	Traductor	Hi! Noa here.	Tes
2026-04-25 06:43:07 UTC	data/scenario_en/mail.po	2	Traductor	2d_cf_mail_place	2d_cf_mail_place
2026-04-25 06:43:07 UTC	data/scenario_en/mail.po	6	Traductor	Hi! Noa here.	Test
2026-04-25 06:46:42 UTC	data/wdr_par_en/wdr/msg/uid000200b6.po	0	Traductor	Saejima	Saejima
2026-04-25 06:46:42 UTC	data/wdr_par_en/wdr/msg/uid000200b6.po	1	Keiner	Player	Player
2026-04-25 06:46:42 UTC	data/wdr_par_en/wdr/msg/uid000200b6.po	2	Keiner	Talk_No	Talk_No
2026-04-25 06:46:42 UTC	data/wdr_par_en/wdr/msg/uid000200b6.po	3	Keiner	Talk_Yes	Talk_Yes
2026-04-25 06:46:47 UTC	data/wdr_par_en/wdr/msg/uid000200b6.po	4	Traductor	Goin' somewhere with Haruka-chan? Have a good time.	T
2026-04-25 06:46:51 UTC	data/wdr_par_en/wdr/msg/uid000200b6.po	5	Traductor	Oh, %s. Why don't ya take it easy for a change? I'll handle whatever ya gotta do out there.	T
2026-04-25 06:46:52 UTC	data/wdr_par_en/wdr/msg/uid000200b6.po	5	Traductor	Oh, %s. Why don't ya take it easy for a change? I'll handle whatever ya gotta do out there.	TE
2026-04-25 06:46:52 UTC	data/wdr_par_en/wdr/msg/uid000200b6.po	5	Traductor	Oh, %s. Why don't ya take it easy for a change? I'll handle whatever ya gotta do out there.	TEE
2026-04-25 06:46:53 UTC	data/wdr_par_en/wdr/msg/uid000200b6.po	5	Traductor	Oh, %s. Why don't ya take it easy for a change? I'll handle whatever ya gotta do out there.	TEES
2026-04-25 06:47:03 UTC	data/wdr_par_en/wdr/msg/uid000200b6.po	5	Traductor	Oh, %s. Why don't ya take it easy for a change? I'll handle whatever ya gotta do out there.	TEEST
2026-04-25 06:47:43 UTC	data/auth/subtitle/A0040.po	0	Traductor	Shun Akiyama, age thirty-two.	Shun Akiyama, treinta y dos años.
2026-04-25 06:47:43 UTC	data/auth/subtitle/A0040.po	1	Traductor	He runs a loan company called\\nSky Finance over on Tenkaichi Street.	Es un prestamista que tiene un local\\nllamado <Italic>Sky Finance</Italic> en la calle Tenkaichi.
2026-04-25 06:47:43 UTC	data/auth/subtitle/A0040.po	2	Traductor	They call him the Lifeline of Kamurocho.	Lo llaman el Salvavidas de Kamurocho.
2026-04-25 06:47:43 UTC	data/auth/subtitle/A0040.po	3	Traductor	Guy lends money to people with nowhere left to turn.	Él presta dinero a las personas que ya no tienen da dónde ir.
2026-04-25 06:47:43 UTC	data/auth/subtitle/A0040.po	4	Traductor	So he's a loan shark?	¿Entonces es un usurero?
2026-04-25 06:47:43 UTC	data/auth/subtitle/A0040.po	5	Traductor	Not sure he'd call himself that,\\nbut that's pretty much spot on, yeah.	No estoy seguro de que él se llame de esa manera,\\npero prácticamente es un prestamista ilegal.
2026-04-25 06:47:43 UTC	data/auth/subtitle/A0040.po	6	Traductor	Though I will say, he's kinda <Italic>different</Italic>.	Sin embargo, yo diría que hay <Italic>algo</Italic> que lo diferencia de los demás.
